Order ID,Order Date,Customer ID,Category,Sub-Category,Product,Region,Quantity,Unit Price,Discount,Sales,Profit
ORD02341,2025-09-22,CUST0417,Accessories,Bags,Bags Product 1,West,3,51.76,0.15,131.99,10.58
ORD02342,2025-08-04,CUST0647,Electronics,Phones,Phones Product 6,North,1,49.15,0.0,49.15,5.91
ORD02343,2025-09-03,CUST0083,Electronics,Laptops,Laptops Product 3,South,4,54.3,0.15,184.62,31.41
ORD02344,2025-10-14,CUST0434,Office Supplies,Storage,Storage Product 4,East,5,11.01,0.1,49.55,6.85
ORD02345,2025-06-16,CUST0372,Furniture,Chairs,Chairs Product 3,South,4,27.46,0.1,98.86,17.45
ORD02346,2025-04-24,CUST0462,Electronics,Headphones,Headphones Product 8,South,5,31.72,0.0,158.6,15.89
ORD02347,2025-09-07,CUST0762,Furniture,Desks,Desks Product 1,North,3,58.43,0.05,166.53,18.96
ORD02348,2025-01-27,CUST0783,Office Supplies,Binders,Binders Product 7,East,2,55.54,0.05,105.53,11.54
ORD02349,2025-07-08,CUST0214,Office Supplies,Paper,Paper Product 4,East,5,20.67,0.05,98.18,14.98
ORD02350,2025-02-02,CUST0077,Furniture,Chairs,Chairs Product 7,South,1,36.29,0.15,30.85,5.85
ORD02351,2025-04-23,CUST0627,Accessories,Bags,Bags Product 4,West,3,48.71,0.0,146.13,36.26
ORD02352,2025-09-13,CUST0454,Office Supplies,Paper,Paper Product 7,South,5,119.02,0.15,505.83,103.25
ORD02353,2025-11-16,CUST0687,Office Supplies,Paper,Paper Product 6,South,1,27.36,0.2,21.89,2.09
ORD02354,2025-11-06,CUST0219,Furniture,Desks,Desks Product 1,South,5,80.32,0.0,401.6,101.8
ORD02355,2025-10-31,CUST0279,Electronics,Headphones,Headphones Product 2,East,1,24.22,0.05,23.01,2.58
ORD02356,2025-11-04,CUST0444,Office Supplies,Paper,Paper Product 3,North,1,166.86,0.0,166.86,41.85
ORD02357,2025-10-28,CUST0473,Furniture,Desks,Desks Product 3,North,1,56.33,0.2,45.06,3.76
ORD02358,2025-07-27,CUST0193,Furniture,Chairs,Chairs Product 6,North,1,29.79,0.05,28.3,6.97
ORD02359,2025-02-23,CUST0292,Electronics,Phones,Phones Product 6,South,2,131.4,0.1,236.52,50.67
ORD02360,2025-02-15,CUST0008,Electronics,Laptops,Laptops Product 8,East,1,105.42,0.15,89.61,9.73
ORD02361,2025-07-18,CUST0078,Furniture,Chairs,Chairs Product 8,South,3,68.42,0.05,195.0,28.51
ORD02362,2025-12-26,CUST0743,Office Supplies,Paper,Paper Product 6,West,1,68.5,0.15,58.23,10.2
ORD02363,2025-05-20,CUST0763,Office Supplies,Paper,Paper Product 5,West,1,33.37,0.05,31.7,8.19
ORD02364,2025-12-04,CUST0276,Furniture,Desks,Desks Product 4,East,5,119.54,0.0,597.7,156.18
ORD02365,2025-12-04,CUST0108,Office Supplies,Binders,Binders Product 8,South,2,66.25,0.0,132.5,28.09
ORD02366,2025-08-12,CUST0286,Electronics,Headphones,Headphones Product 8,South,2,22.2,0.1,39.96,4.96
ORD02367,2025-07-24,CUST0213,Furniture,Desks,Desks Product 1,East,1,77.7,0.0,77.7,18.94
ORD02368,2025-07-20,CUST0322,Accessories,Bags,Bags Product 6,East,1,58.4,0.0,58.4,7.28
ORD02369,2025-07-11,CUST0341,Office Supplies,Storage,Storage Product 1,East,1,45.2,0.0,45.2,10.85
ORD02370,2025-01-20,CUST0081,Furniture,Chairs,Chairs Product 5,West,1,35.44,0.05,33.67,3.12
ORD02371,2025-08-10,CUST0594,Furniture,Chairs,Chairs Product 1,North,1,136.24,0.15,115.8,21.31
ORD02372,2025-02-23,CUST0243,Accessories,Keyboards,Keyboards Product 4,South,3,115.52,0.1,311.9,61.94
ORD02373,2025-08-05,CUST0677,Office Supplies,Paper,Paper Product 2,West,5,26.93,0.05,127.92,34.12
ORD02374,2025-12-25,CUST0069,Accessories,Cables,Cables Product 7,East,5,92.22,0.0,461.1,67.0
ORD02375,2025-05-17,CUST0102,Accessories,Keyboards,Keyboards Product 5,South,5,40.38,0.0,201.9,39.2
ORD02376,2025-02-04,CUST0102,Electronics,Phones,Phones Product 3,East,4,104.7,0.1,376.92,52.82
ORD02377,2025-06-10,CUST0135,Office Supplies,Storage,Storage Product 8,North,2,76.39,0.05,145.14,18.09
ORD02378,2025-08-04,CUST0415,Accessories,Bags,Bags Product 6,North,1,108.05,0.1,97.25,7.42
ORD02379,2025-12-07,CUST0311,Electronics,Phones,Phones Product 5,West,5,142.77,0.05,678.16,76.64
ORD02380,2025-08-20,CUST0561,Accessories,Keyboards,Keyboards Product 7,East,2,93.72,0.0,187.44,43.03
ORD02381,2025-08-07,CUST0499,Office Supplies,Binders,Binders Product 7,South,3,56.48,0.1,152.5,25.93
ORD02382,2025-01-19,CUST0490,Electronics,Laptops,Laptops Product 4,West,1,130.94,0.0,130.94,34.12
ORD02383,2025-10-27,CUST0284,Office Supplies,Binders,Binders Product 1,East,4,146.31,0.05,555.98,77.93
ORD02384,2025-06-09,CUST0247,Furniture,Desks,Desks Product 5,West,5,69.97,0.1,314.87,49.34
ORD02385,2025-08-01,CUST0366,Electronics,Laptops,Laptops Product 6,North,1,147.06,0.0,147.06,18.06
ORD02386,2025-07-07,CUST0110,Electronics,Laptops,Laptops Product 6,West,5,60.35,0.0,301.75,41.45
ORD02387,2025-01-02,CUST0621,Electronics,Phones,Phones Product 1,West,4,41.34,0.05,157.09,30.81
ORD02388,2025-08-17,CUST0173,Electronics,Phones,Phones Product 7,East,2,20.79,0.1,37.42,4.14
ORD02389,2025-07-23,CUST0755,Accessories,Bags,Bags Product 2,South,3,71.43,0.0,214.29,39.44
ORD02390,2025-12-02,CUST0488,Office Supplies,Binders,Binders Product 3,West,1,47.99,0.05,45.59,3.37
ORD02391,2025-03-16,CUST0164,Accessories,Keyboards,Keyboards Product 4,South,4,137.14,0.0,548.56,141.61
ORD02392,2025-10-11,CUST0500,Furniture,Tables,Tables Product 7,East,4,87.03,0.05,330.71,52.1
ORD02393,2025-08-21,CUST0573,Furniture,Chairs,Chairs Product 7,East,3,70.89,0.0,212.67,54.52
ORD02394,2025-02-19,CUST0029,Accessories,Bags,Bags Product 4,South,4,133.38,0.05,506.84,73.43
ORD02395,2025-01-02,CUST0206,Furniture,Tables,Tables Product 7,South,3,82.4,0.0,247.2,44.54
ORD02396,2025-10-27,CUST0255,Office Supplies,Binders,Binders Product 8,North,1,28.18,0.1,25.36,5.73
ORD02397,2025-03-24,CUST0192,Furniture,Tables,Tables Product 8,North,3,78.78,0.1,212.71,44.59
ORD02398,2025-04-12,CUST0555,Office Supplies,Binders,Binders Product 5,West,5,49.58,0.0,247.9,59.46
ORD02399,2025-05-02,CUST0223,Furniture,Chairs,Chairs Product 5,North,5,53.26,0.0,266.3,55.03
ORD02400,2025-11-01,CUST0586,Electronics,Laptops,Laptops Product 3,East,1,32.28,0.0,32.28,7.4
ORD02401,2025-01-11,CUST0783,Electronics,Phones,Phones Product 8,West,3,86.26,0.0,258.78,35.23
ORD02402,2025-09-06,CUST0351,Furniture,Desks,Desks Product 1,West,2,38.79,0.0,77.58,8.7
ORD02403,2025-10-03,CUST0088,Office Supplies,Storage,Storage Product 1,South,4,72.0,0.0,288.0,58.72
ORD02404,2025-12-24,CUST0081,Accessories,Bags,Bags Product 4,East,5,47.68,0.15,202.64,34.16
ORD02405,2025-04-23,CUST0530,Electronics,Headphones,Headphones Product 4,East,3,61.02,0.2,146.45,16.52
ORD02406,2025-01-15,CUST0387,Office Supplies,Storage,Storage Product 5,East,4,36.08,0.0,144.32,35.43
ORD02407,2025-01-07,CUST0221,Electronics,Headphones,Headphones Product 2,West,3,23.85,0.1,64.4,15.74
ORD02408,2025-04-03,CUST0431,Furniture,Tables,Tables Product 1,North,4,28.63,0.2,91.62,10.38
ORD02409,2025-11-02,CUST0411,Office Supplies,Storage,Storage Product 1,North,5,36.15,0.0,180.75,49.28
ORD02410,2025-07-23,CUST0062,Furniture,Tables,Tables Product 6,North,3,51.21,0.1,138.27,24.46
ORD02411,2025-09-11,CUST0157,Furniture,Tables,Tables Product 7,North,1,46.79,0.0,46.79,4.22
ORD02412,2025-07-05,CUST0051,Furniture,Chairs,Chairs Product 3,East,3,98.12,0.0,294.36,39.82
ORD02413,2025-04-19,CUST0442,Accessories,Bags,Bags Product 4,West,2,117.47,0.0,234.94,42.79
ORD02414,2025-08-22,CUST0766,Furniture,Tables,Tables Product 5,North,1,131.95,0.05,125.35,26.51
ORD02415,2025-02-13,CUST0188,Accessories,Keyboards,Keyboards Product 8,North,5,117.02,0.15,497.33,28.25
ORD02416,2025-08-09,CUST0173,Office Supplies,Paper,Paper Product 2,South,2,52.49,0.05,99.73,16.6
ORD02417,2025-12-31,CUST0025,Office Supplies,Paper,Paper Product 6,South,2,120.75,0.05,229.42,51.5
ORD02418,2025-07-02,CUST0036,Accessories,Keyboards,Keyboards Product 1,East,5,41.55,0.0,207.75,45.16
ORD02419,2025-11-30,CUST0436,Electronics,Laptops,Laptops Product 8,West,2,156.15,0.05,296.69,45.48
ORD02420,2025-05-04,CUST0159,Office Supplies,Storage,Storage Product 8,East,5,37.33,0.0,186.65,16.97
ORD02421,2025-04-29,CUST0354,Electronics,Phones,Phones Product 4,South,4,159.8,0.0,639.2,150.43
ORD02422,2025-06-16,CUST0414,Furniture,Desks,Desks Product 2,East,1,96.24,0.1,86.62,10.29
ORD02423,2025-08-13,CUST0648,Office Supplies,Binders,Binders Product 1,East,3,24.15,0.15,61.58,11.47
ORD02424,2025-10-24,CUST0587,Accessories,Bags,Bags Product 2,North,2,31.69,0.1,57.04,3.45
ORD02425,2025-12-13,CUST0006,Electronics,Headphones,Headphones Product 4,South,4,106.79,0.05,405.8,76.26
ORD02426,2025-01-09,CUST0793,Electronics,Phones,Phones Product 4,West,5,153.0,0.0,765.0,90.47
ORD02427,2025-04-05,CUST0224,Office Supplies,Binders,Binders Product 8,West,5,26.77,0.05,127.16,33.2
ORD02428,2025-04-07,CUST0705,Accessories,Bags,Bags Product 1,South,1,20.79,0.2,16.63,1.74
ORD02429,2025-08-27,CUST0540,Accessories,Keyboards,Keyboards Product 4,North,5,156.78,0.05,744.7,57.67
ORD02430,2025-11-20,CUST0772,Accessories,Cables,Cables Product 6,East,2,16.37,0.0,32.74,6.97
ORD02431,2025-12-28,CUST0784,Furniture,Desks,Desks Product 4,West,5,50.14,0.15,213.09,10.42
ORD02432,2025-06-29,CUST0072,Furniture,Tables,Tables Product 6,West,5,119.9,0.1,539.55,130.2
ORD02433,2025-05-07,CUST0124,Accessories,Bags,Bags Product 7,North,5,56.96,0.0,284.8,61.66
ORD02434,2025-01-17,CUST0110,Accessories,Bags,Bags Product 5,South,1,130.96,0.0,130.96,23.33
ORD02435,2025-12-13,CUST0030,Accessories,Keyboards,Keyboards Product 2,North,1,36.78,0.0,36.78,7.12
ORD02436,2025-07-23,CUST0514,Furniture,Tables,Tables Product 3,West,3,156.96,0.1,423.79,45.99
ORD02437,2025-10-25,CUST0257,Electronics,Laptops,Laptops Product 1,South,2,17.68,0.0,35.36,9.19
ORD02438,2025-01-29,CUST0658,Office Supplies,Storage,Storage Product 8,East,1,101.91,0.1,91.72,20.87
ORD02439,2025-03-02,CUST0694,Furniture,Tables,Tables Product 8,North,3,56.05,0.05,159.74,13.27
ORD02440,2025-04-10,CUST0122,Furniture,Tables,Tables Product 6,South,1,43.7,0.05,41.52,8.89
ORD02441,2025-04-02,CUST0556,Accessories,Cables,Cables Product 1,West,1,26.03,0.0,26.03,3.17
ORD02442,2025-09-07,CUST0454,Furniture,Tables,Tables Product 5,North,2,63.26,0.05,120.19,12.39
ORD02443,2025-11-21,CUST0330,Electronics,Phones,Phones Product 1,North,1,102.5,0.1,92.25,10.27
ORD02444,2025-04-14,CUST0640,Accessories,Cables,Cables Product 4,East,3,21.01,0.2,50.42,5.03
ORD02445,2025-01-20,CUST0069,Accessories,Bags,Bags Product 6,West,2,38.14,0.0,76.28,16.71
ORD02446,2025-05-02,CUST0061,Furniture,Tables,Tables Product 7,West,3,59.19,0.05,168.69,40.99
ORD02447,2025-03-17,CUST0689,Office Supplies,Paper,Paper Product 2,West,5,80.34,0.0,401.7,53.2
ORD02448,2025-09-20,CUST0774,Office Supplies,Paper,Paper Product 3,North,3,103.79,0.05,295.8,32.3
ORD02449,2025-06-25,CUST0229,Furniture,Tables,Tables Product 6,East,4,140.6,0.2,449.92,44.21
ORD02450,2025-10-01,CUST0082,Furniture,Desks,Desks Product 8,West,4,238.44,0.0,953.76,92.25
ORD02451,2025-03-31,CUST0342,Accessories,Keyboards,Keyboards Product 4,East,3,82.14,0.1,221.78,27.83
ORD02452,2025-11-13,CUST0552,Office Supplies,Paper,Paper Product 6,East,2,70.47,0.0,140.94,11.36
ORD02453,2025-03-08,CUST0536,Furniture,Desks,Desks Product 8,East,4,160.18,0.2,512.58,81.46
ORD02454,2025-02-22,CUST0734,Accessories,Bags,Bags Product 4,West,5,223.45,0.1,1005.52,155.26
ORD02455,2025-04-21,CUST0237,Accessories,Bags,Bags Product 3,East,4,56.84,0.15,193.26,17.23
ORD02456,2025-01-12,CUST0217,Office Supplies,Paper,Paper Product 2,West,1,34.2,0.05,32.49,3.43
ORD02457,2025-06-19,CUST0225,Accessories,Cables,Cables Product 6,South,5,28.21,0.15,119.89,23.62
ORD02458,2025-04-24,CUST0716,Furniture,Tables,Tables Product 4,East,5,175.31,0.05,832.72,216.18
ORD02459,2025-06-04,CUST0361,Office Supplies,Storage,Storage Product 3,East,5,58.93,0.0,294.65,58.66
ORD02460,2025-06-27,CUST0023,Furniture,Chairs,Chairs Product 5,North,5,79.08,0.15,336.09,33.2
ORD02461,2025-06-15,CUST0079,Accessories,Cables,Cables Product 1,West,2,212.73,0.1,382.91,58.23
ORD02462,2025-05-10,CUST0557,Furniture,Chairs,Chairs Product 1,West,1,129.08,0.0,129.08,28.41
ORD02463,2025-07-15,CUST0021,Furniture,Desks,Desks Product 3,East,5,49.61,0.0,248.05,51.95
ORD02464,2025-08-03,CUST0245,Furniture,Desks,Desks Product 1,South,5,48.37,0.0,241.85,65.27
ORD02465,2025-05-28,CUST0057,Office Supplies,Paper,Paper Product 3,North,3,131.13,0.1,354.05,53.02
ORD02466,2025-08-02,CUST0695,Furniture,Tables,Tables Product 6,West,4,62.35,0.0,249.4,54.68
ORD02467,2025-07-13,CUST0637,Office Supplies,Storage,Storage Product 4,North,1,84.73,0.2,67.78,2.35
ORD02468,2025-09-02,CUST0761,Electronics,Laptops,Laptops Product 4,North,5,45.82,0.15,194.73,19.8
ORD02469,2025-08-14,CUST0576,Accessories,Bags,Bags Product 4,East,1,106.71,0.15,90.7,9.31
ORD02470,2025-08-20,CUST0327,Furniture,Tables,Tables Product 8,East,1,41.86,0.0,41.86,5.02
ORD02471,2025-03-20,CUST0290,Electronics,Headphones,Headphones Product 3,West,4,86.79,0.2,277.73,38.93
ORD02472,2025-01-06,CUST0160,Electronics,Headphones,Headphones Product 5,North,5,162.73,0.0,813.65,79.94
ORD02473,2025-03-25,CUST0476,Office Supplies,Paper,Paper Product 4,North,4,135.66,0.0,542.64,96.18
ORD02474,2025-08-29,CUST0145,Accessories,Cables,Cables Product 1,North,2,54.65,0.15,92.91,21.78
ORD02475,2025-02-21,CUST0591,Furniture,Tables,Tables Product 7,East,5,36.92,0.0,184.6,37.15
ORD02476,2025-04-05,CUST0055,Furniture,Desks,Desks Product 2,West,5,77.62,0.0,388.1,62.66
ORD02477,2025-09-08,CUST0455,Accessories,Keyboards,Keyboards Product 8,North,1,115.22,0.0,115.22,30.73
ORD02478,2025-07-10,CUST0477,Office Supplies,Binders,Binders Product 6,West,3,39.12,0.0,117.36,12.63
ORD02479,2025-03-06,CUST0132,Accessories,Keyboards,Keyboards Product 7,East,3,35.9,0.0,107.7,29.92
ORD02480,2025-08-07,CUST0238,Furniture,Desks,Desks Product 4,North,3,117.23,0.0,351.69,41.18
ORD02481,2025-04-23,CUST0430,Office Supplies,Binders,Binders Product 8,South,4,200.7,0.05,762.66,132.67
ORD02482,2025-07-08,CUST0167,Furniture,Desks,Desks Product 4,North,4,60.4,0.1,217.44,33.81
ORD02483,2025-08-30,CUST0458,Office Supplies,Storage,Storage Product 5,West,4,67.72,0.05,257.34,50.27
ORD02484,2025-11-17,CUST0349,Electronics,Laptops,Laptops Product 2,West,3,69.5,0.15,177.22,22.9
ORD02485,2025-03-30,CUST0518,Furniture,Desks,Desks Product 2,East,3,83.95,0.0,251.85,63.13
ORD02486,2025-02-22,CUST0089,Furniture,Chairs,Chairs Product 8,West,5,246.77,0.15,1048.77,148.35
ORD02487,2025-11-18,CUST0604,Electronics,Phones,Phones Product 3,South,4,27.19,0.0,108.76,14.46
ORD02488,2025-10-05,CUST0561,Office Supplies,Storage,Storage Product 6,South,1,55.66,0.15,47.31,3.65
ORD02489,2025-03-06,CUST0414,Furniture,Chairs,Chairs Product 7,South,1,72.42,0.1,65.18,4.72
ORD02490,2025-07-27,CUST0760,Accessories,Bags,Bags Product 8,South,1,65.25,0.2,52.2,2.02
ORD02491,2025-03-05,CUST0168,Furniture,Tables,Tables Product 8,North,5,91.6,0.15,389.3,92.72
ORD02492,2025-12-15,CUST0749,Electronics,Phones,Phones Product 6,East,4,45.44,0.0,181.76,19.95
ORD02493,2025-12-26,CUST0585,Electronics,Laptops,Laptops Product 6,East,2,80.37,0.0,160.74,28.0
ORD02494,2025-07-09,CUST0272,Office Supplies,Storage,Storage Product 6,South,3,53.44,0.0,160.32,28.88
ORD02495,2025-08-25,CUST0656,Office Supplies,Paper,Paper Product 8,North,5,38.23,0.05,181.59,18.04
ORD02496,2025-01-28,CUST0331,Electronics,Headphones,Headphones Product 6,West,3,122.71,0.1,331.32,47.12
ORD02497,2025-07-09,CUST0677,Accessories,Keyboards,Keyboards Product 6,South,1,14.75,0.2,11.8,2.61
ORD02498,2025-08-28,CUST0562,Accessories,Cables,Cables Product 6,East,5,24.65,0.0,123.25,34.44
ORD02499,2025-05-03,CUST0768,Electronics,Phones,Phones Product 5,North,1,75.0,0.1,67.5,6.42
ORD02500,2025-02-06,CUST0077,Electronics,Laptops,Laptops Product 1,South,3,39.04,0.1,105.41,8.86
ORD02501,2025-12-07,CUST0685,Accessories,Cables,Cables Product 1,South,2,79.61,0.1,143.3,17.35
ORD02502,2025-02-17,CUST0256,Accessories,Bags,Bags Product 1,North,3,12.04,0.05,34.31,6.95
ORD02503,2025-01-15,CUST0141,Furniture,Tables,Tables Product 3,North,2,37.88,0.15,64.4,15.6
ORD02504,2025-07-14,CUST0324,Electronics,Headphones,Headphones Product 4,West,3,46.09,0.15,117.53,21.72
ORD02505,2025-07-10,CUST0285,Electronics,Phones,Phones Product 8,South,2,51.03,0.0,102.06,14.55
ORD02506,2025-06-08,CUST0325,Furniture,Desks,Desks Product 1,South,2,72.24,0.05,137.26,23.01
ORD02507,2025-08-23,CUST0106,Furniture,Tables,Tables Product 7,East,2,56.63,0.1,101.93,18.78
ORD02508,2025-04-06,CUST0264,Electronics,Phones,Phones Product 8,West,2,48.84,0.0,97.68,27.33
ORD02509,2025-06-17,CUST0099,Electronics,Laptops,Laptops Product 6,East,1,35.39,0.0,35.39,5.47
ORD02510,2025-01-09,CUST0058,Furniture,Desks,Desks Product 2,South,5,48.46,0.05,230.19,60.73
ORD02511,2025-08-01,CUST0757,Furniture,Tables,Tables Product 3,West,2,72.55,0.05,137.84,34.01
ORD02512,2025-01-04,CUST0311,Accessories,Bags,Bags Product 5,West,3,21.7,0.0,65.1,9.17
ORD02513,2025-02-26,CUST0398,Electronics,Phones,Phones Product 5,East,1,62.59,0.1,56.33,13.79
ORD02514,2025-06-01,CUST0789,Office Supplies,Binders,Binders Product 6,East,3,123.75,0.05,352.69,33.53
ORD02515,2025-06-25,CUST0287,Accessories,Cables,Cables Product 1,North,4,121.04,0.0,484.16,70.31
ORD02516,2025-09-16,CUST0723,Electronics,Laptops,Laptops Product 4,North,1,61.1,0.0,61.1,15.06
ORD02517,2025-06-18,CUST0621,Electronics,Headphones,Headphones Product 3,East,1,39.71,0.05,37.72,5.4
ORD02518,2025-12-19,CUST0361,Accessories,Bags,Bags Product 1,North,2,104.02,0.0,208.04,43.41
ORD02519,2025-04-13,CUST0758,Electronics,Laptops,Laptops Product 4,West,3,72.09,0.1,194.64,18.69
ORD02520,2025-10-06,CUST0270,Electronics,Headphones,Headphones Product 3,South,4,105.38,0.15,358.29,78.7
ORD02521,2025-02-23,CUST0158,Furniture,Desks,Desks Product 6,West,5,80.56,0.0,402.8,93.47
ORD02522,2025-08-07,CUST0172,Accessories,Keyboards,Keyboards Product 2,West,2,72.65,0.0,145.3,34.36
ORD02523,2025-10-13,CUST0272,Accessories,Cables,Cables Product 3,East,5,151.1,0.05,717.73,154.87
ORD02524,2025-05-17,CUST0757,Accessories,Bags,Bags Product 3,East,5,101.89,0.0,509.45,139.61
ORD02525,2025-07-03,CUST0401,Office Supplies,Storage,Storage Product 5,West,3,60.19,0.05,171.54,13.15
ORD02526,2025-02-20,CUST0788,Office Supplies,Binders,Binders Product 4,South,1,61.71,0.1,55.54,11.87
ORD02527,2025-03-04,CUST0741,Furniture,Desks,Desks Product 7,West,4,55.94,0.1,201.38,29.03
ORD02528,2025-08-07,CUST0133,Furniture,Desks,Desks Product 8,South,2,99.06,0.0,198.12,26.89
ORD02529,2025-02-14,CUST0069,Accessories,Keyboards,Keyboards Product 4,North,3,18.67,0.05,53.21,9.32
ORD02530,2025-09-04,CUST0386,Office Supplies,Binders,Binders Product 3,East,5,50.3,0.15,213.78,11.71
ORD02531,2025-02-02,CUST0552,Accessories,Bags,Bags Product 2,West,5,23.45,0.0,117.25,22.83
ORD02532,2025-08-24,CUST0705,Accessories,Cables,Cables Product 7,South,5,98.27,0.0,491.35,79.56
ORD02533,2025-12-26,CUST0129,Furniture,Chairs,Chairs Product 4,South,5,17.86,0.15,75.91,17.3
ORD02534,2025-04-25,CUST0498,Furniture,Desks,Desks Product 3,West,3,107.77,0.05,307.14,34.83
ORD02535,2025-11-04,CUST0628,Furniture,Desks,Desks Product 3,East,2,23.73,0.0,47.46,8.84
ORD02536,2025-05-04,CUST0781,Electronics,Laptops,Laptops Product 5,East,4,29.12,0.0,116.48,21.17
ORD02537,2025-07-07,CUST0478,Electronics,Laptops,Laptops Product 6,East,1,55.63,0.0,55.63,11.55
ORD02538,2025-12-11,CUST0067,Office Supplies,Binders,Binders Product 2,South,1,84.13,0.0,84.13,7.6
ORD02539,2025-10-12,CUST0325,Furniture,Chairs,Chairs Product 8,West,2,154.64,0.0,309.28,74.85
ORD02540,2025-10-21,CUST0707,Electronics,Laptops,Laptops Product 6,East,4,301.59,0.15,1025.41,147.22
ORD02541,2025-03-23,CUST0791,Furniture,Chairs,Chairs Product 2,South,5,63.8,0.0,319.0,46.54
ORD02542,2025-09-11,CUST0090,Accessories,Cables,Cables Product 7,East,4,31.8,0.0,127.2,13.44
ORD02543,2025-12-17,CUST0479,Electronics,Laptops,Laptops Product 3,North,1,45.23,0.0,45.23,11.36
ORD02544,2025-05-08,CUST0504,Furniture,Tables,Tables Product 6,West,1,45.59,0.0,45.59,11.15
ORD02545,2025-10-12,CUST0386,Furniture,Tables,Tables Product 6,South,1,79.73,0.05,75.74,15.55
ORD02546,2025-04-29,CUST0019,Electronics,Phones,Phones Product 6,North,4,49.65,0.05,188.67,16.94
ORD02547,2025-01-08,CUST0113,Electronics,Laptops,Laptops Product 8,East,2,63.47,0.05,120.59,17.79
ORD02548,2025-03-27,CUST0396,Accessories,Cables,Cables Product 1,East,1,77.06,0.05,73.21,10.24
ORD02549,2025-05-11,CUST0796,Electronics,Phones,Phones Product 8,West,2,27.98,0.0,55.96,13.83
ORD02550,2025-09-07,CUST0629,Furniture,Desks,Desks Product 1,South,4,115.6,0.05,439.28,37.36
ORD02551,2025-08-17,CUST0222,Office Supplies,Paper,Paper Product 2,East,5,29.6,0.0,148.0,40.96
ORD02552,2025-03-28,CUST0395,Office Supplies,Paper,Paper Product 6,East,4,131.4,0.1,473.04,87.35
ORD02553,2025-11-29,CUST0207,Electronics,Headphones,Headphones Product 8,North,1,117.21,0.0,117.21,21.49
ORD02554,2025-02-19,CUST0488,Accessories,Keyboards,Keyboards Product 5,South,2,55.22,0.0,110.44,14.83
ORD02555,2025-05-30,CUST0368,Office Supplies,Binders,Binders Product 5,West,1,38.52,0.2,30.82,2.59
ORD02556,2025-09-29,CUST0694,Office Supplies,Storage,Storage Product 7,South,1,97.43,0.05,92.56,9.02
ORD02557,2025-03-13,CUST0361,Office Supplies,Paper,Paper Product 1,West,3,46.13,0.2,110.71,11.7
ORD02558,2025-12-14,CUST0372,Electronics,Headphones,Headphones Product 4,East,4,17.11,0.05,65.02,8.77
ORD02559,2025-03-01,CUST0772,Office Supplies,Binders,Binders Product 1,East,2,31.1,0.05,59.09,10.44
ORD02560,2025-04-25,CUST0177,Electronics,Headphones,Headphones Product 2,East,3,53.37,0.1,144.1,18.67
ORD02561,2025-02-27,CUST0791,Accessories,Cables,Cables Product 2,South,2,83.2,0.05,158.08,39.6
ORD02562,2025-02-07,CUST0396,Accessories,Cables,Cables Product 4,South,5,175.92,,835.62,165.65
ORD02563,2025-09-13,CUST0608,Office Supplies,Storage,Storage Product 6,East,5,165.44,0.15,703.12,144.79
ORD02564,2025-12-11,CUST0083,Office Supplies,Binders,Binders Product 2,West,5,121.23,0.0,606.15,119.12
ORD02565,2025-07-22,CUST0614,Office Supplies,Binders,Binders Product 6,South,3,28.41,0.05,80.97,11.01
ORD02566,2025-11-26,CUST0681,Office Supplies,Paper,Paper Product 6,West,3,62.08,0.05,176.93,28.28
ORD02567,2025-04-27,CUST0071,Furniture,Desks,Desks Product 2,West,1,94.87,0.2,75.9,17.33
ORD02568,2025-05-24,CUST0786,Office Supplies,Storage,Storage Product 5,North,3,75.55,0.2,181.32,39.28
ORD02569,2025-11-23,CUST0611,Furniture,Tables,Tables Product 1,South,1,48.05,0.05,45.65,7.8
ORD02570,2025-06-26,CUST0449,Office Supplies,Paper,Paper Product 4,South,5,57.5,0.0,287.5,52.78
ORD02571,2025-09-29,CUST0030,Electronics,Laptops,Laptops Product 4,West,4,13.08,0.1,47.09,7.86
ORD02572,2025-03-03,CUST0344,Office Supplies,Storage,Storage Product 2,South,4,30.69,0.05,116.62,18.04
ORD02573,2025-06-10,CUST0715,Accessories,Cables,Cables Product 8,South,4,22.72,0.1,81.79,6.67
ORD02574,2025-01-23,CUST0748,Office Supplies,Binders,Binders Product 7,West,1,51.62,0.0,51.62,13.73
ORD02575,2025-12-02,CUST0699,Electronics,Phones,Phones Product 8,South,2,51.66,0.15,87.82,6.54
ORD02576,2025-07-30,CUST0570,Office Supplies,Binders,Binders Product 5,North,2,45.11,0.0,90.22,17.18
ORD02577,2025-08-26,CUST0320,Electronics,Headphones,Headphones Product 7,East,4,64.6,0.1,232.56,18.88
ORD02578,2025-05-30,CUST0698,Accessories,Cables,Cables Product 4,South,3,57.56,0.05,164.05,22.4
ORD02579,2025-04-20,CUST0536,Electronics,Phones,Phones Product 3,South,4,50.68,0.15,172.31,12.99
ORD02580,2025-03-06,CUST0043,Electronics,Headphones,Headphones Product 1,East,1,44.72,0.1,40.25,6.57
ORD02581,2025-05-24,CUST0621,Office Supplies,Storage,Storage Product 7,North,5,19.44,0.1,87.48,5.23
ORD02582,2025-12-20,CUST0380,Accessories,Cables,Cables Product 3,South,5,28.89,0.0,144.45,36.77
ORD02583,2025-01-22,CUST0170,Electronics,Phones,Phones Product 4,South,3,53.06,0.2,127.34,21.03
